date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:47:03	4652/4652	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-122c%22	https://getbootstrap.com/2.3.2/assets/js/bootstrap-scrollspy.js	getbootstrap.com/2.3.2/assets/js/bootstrap-scrollspy.js	(from https://getbootstrap.com/2.3.2/)
16:47:04	3493/3493	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-da5%22	https://getbootstrap.com/2.3.2/assets/js/bootstrap-tab.js	getbootstrap.com/2.3.2/assets/js/bootstrap-tab.js	(from https://getbootstrap.com/2.3.2/)
16:47:05	9908/9908	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-26b4%22	https://getbootstrap.com/2.3.2/assets/js/bootstrap-tooltip.js	getbootstrap.com/2.3.2/assets/js/bootstrap-tooltip.js	(from https://getbootstrap.com/2.3.2/)
16:47:06	3112/3112	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-c28%22	https://getbootstrap.com/2.3.2/assets/js/bootstrap-popover.js	getbootstrap.com/2.3.2/assets/js/bootstrap-popover.js	(from https://getbootstrap.com/2.3.2/)
16:47:07	2838/2838	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-b16%22	https://getbootstrap.com/2.3.2/assets/js/bootstrap-button.js	getbootstrap.com/2.3.2/assets/js/bootstrap-button.js	(from https://getbootstrap.com/2.3.2/)
16:47:08	4732/4732	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-127c%22	https://getbootstrap.com/2.3.2/assets/js/bootstrap-collapse.js	getbootstrap.com/2.3.2/assets/js/bootstrap-collapse.js	(from https://getbootstrap.com/2.3.2/)
16:47:09	6054/6054	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-17a6%22	https://getbootstrap.com/2.3.2/assets/js/bootstrap-carousel.js	getbootstrap.com/2.3.2/assets/js/bootstrap-carousel.js	(from https://getbootstrap.com/2.3.2/)
16:47:10	8317/8317	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-207d%22	https://getbootstrap.com/2.3.2/assets/js/bootstrap-typeahead.js	getbootstrap.com/2.3.2/assets/js/bootstrap-typeahead.js	(from https://getbootstrap.com/2.3.2/)
16:47:11	3480/3480	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-d98%22	https://getbootstrap.com/2.3.2/assets/js/bootstrap-affix.js	getbootstrap.com/2.3.2/assets/js/bootstrap-affix.js	(from https://getbootstrap.com/2.3.2/)
16:47:11	11731/11731	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-2dd3%22	https://getbootstrap.com/2.3.2/assets/js/holder/holder.js	getbootstrap.com/2.3.2/assets/js/holder/holder.js	(from https://getbootstrap.com/2.3.2/)
16:47:13	13632/13632	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-3540%22	https://getbootstrap.com/2.3.2/assets/js/google-code-prettify/prettify.js	getbootstrap.com/2.3.2/assets/js/google-code-prettify/prettify.js	(from https://getbootstrap.com/2.3.2/)
16:47:14	4036/4036	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-fc4%22	https://getbootstrap.com/2.3.2/assets/js/application.js	getbootstrap.com/2.3.2/assets/js/application.js	(from https://getbootstrap.com/2.3.2/)
16:47:14	5430/5430	---MCZ	200	added ('OK')	image/vnd.microsoft.icon	etag:W/%225d89e14d-1536%22	https://getbootstrap.com/favicon.ico	getbootstrap.com/favicon.ico	(from https://getbootstrap.com/docs/versions/)
16:47:17	84154/84154	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-148ba%22	https://getbootstrap.com/1.4.0/	getbootstrap.com/1.4.0/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:17	80402/80402	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-13a12%22	https://getbootstrap.com/1.3.0/	getbootstrap.com/1.3.0/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:18	58102/58102	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-e2f6%22	https://getbootstrap.com/1.1.1/	getbootstrap.com/1.1.1/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:18	59481/59481	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-e859%22	https://getbootstrap.com/1.2.0/	getbootstrap.com/1.2.0/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:19	57471/57471	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-e07f%22	https://getbootstrap.com/1.1.0/	getbootstrap.com/1.1.0/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:20	49196/49196	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-c02c%22	https://getbootstrap.com/1.0.0/	getbootstrap.com/1.0.0/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:20	10416/10416	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-28b0%22	https://getbootstrap.com/2.3.1/	getbootstrap.com/2.3.1/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:20	10416/10416	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-28b0%22	https://getbootstrap.com/2.3.0/	getbootstrap.com/2.3.0/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:21	10444/10444	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-28cc%22	https://getbootstrap.com/2.2.2/	getbootstrap.com/2.2.2/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:22	10327/10327	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-2857%22	https://getbootstrap.com/2.2.0/	getbootstrap.com/2.2.0/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:22	10327/10327	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-2857%22	https://getbootstrap.com/2.2.1/	getbootstrap.com/2.2.1/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:22	10212/10212	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-27e4%22	https://getbootstrap.com/2.1.1/	getbootstrap.com/2.1.1/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:23	10212/10212	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-27e4%22	https://getbootstrap.com/2.1.0/	getbootstrap.com/2.1.0/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:24	12754/12754	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-31d2%22	https://getbootstrap.com/2.0.2/	getbootstrap.com/2.0.2/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:24	12929/12929	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-3281%22	https://getbootstrap.com/2.0.4/	getbootstrap.com/2.0.4/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:25	12904/12904	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-3268%22	https://getbootstrap.com/2.0.3/	getbootstrap.com/2.0.3/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:25	12402/12402	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-3072%22	https://getbootstrap.com/2.0.1/	getbootstrap.com/2.0.1/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:26	597/597	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-255%22	https://getbootstrap.com/docs/4.1/	getbootstrap.com/docs/4.1/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:26	11985/11985	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-2ed1%22	https://getbootstrap.com/2.0.0/	getbootstrap.com/2.0.0/index.html	(from https://getbootstrap.com/docs/versions/)
16:47:27	778/778	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d89e14d-30a%22	https://getbootstrap.com/docs/4.3/assets/brand/bootstrap-solid.svg	getbootstrap.com/docs/4.3/assets/brand/bootstrap-solid.svg	(from https://getbootstrap.com/docs/4.3/components/navbar/)
16:47:27	48274/48274	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-bc92%22	https://getbootstrap.com/docs/4.3/browser-bugs/	getbootstrap.com/docs/4.3/browser-bugs/index.html	(from https://getbootstrap.com/docs/4.3/getting-started/browsers-devices/)
16:47:28	957/957	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d89e14d-3bd%22	https://getbootstrap.com/docs/4.3/assets/brand/bootstrap-outline.svg	getbootstrap.com/docs/4.3/assets/brand/bootstrap-outline.svg	(from https://getbootstrap.com/docs/4.3/about/brand/)
16:47:28	553/553	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-229%22	https://getbootstrap.com/docs/4.3/utilities/	getbootstrap.com/docs/4.3/utilities/index.html	(from https://getbootstrap.com/docs/4.3/migration/)
16:47:29	791/791	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d89e14d-317%22	https://getbootstrap.com/docs/4.3/assets/brand/bootstrap-punchout.svg	getbootstrap.com/docs/4.3/assets/brand/bootstrap-punchout.svg	(from https://getbootstrap.com/docs/4.3/about/brand/)
16:47:30	440/440	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-1b8%22	https://getbootstrap.com/docs/4.3/examples/album/album.css	getbootstrap.com/docs/4.3/examples/album/album.css	(from https://getbootstrap.com/docs/4.3/examples/album/)
16:47:31	211/211	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-d3%22	https://getbootstrap.com/docs/4.3/examples/pricing/pricing.css	getbootstrap.com/docs/4.3/examples/pricing/pricing.css	(from https://getbootstrap.com/docs/4.3/examples/pricing/)
16:47:32	73/73	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-49%22	https://getbootstrap.com/docs/4.3/examples/checkout/form-validation.css	getbootstrap.com/docs/4.3/examples/checkout/form-validation.css	(from https://getbootstrap.com/docs/4.3/examples/checkout/)
16:47:33	685/685	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-2ad%22	https://getbootstrap.com/docs/4.3/examples/checkout/form-validation.js	getbootstrap.com/docs/4.3/examples/checkout/form-validation.js	(from https://getbootstrap.com/docs/4.3/examples/checkout/)
16:47:34	1169/1169	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-491%22	https://getbootstrap.com/docs/4.3/examples/product/product.css	getbootstrap.com/docs/4.3/examples/product/product.css	(from https://getbootstrap.com/docs/4.3/examples/product/)
16:47:35	1399/1399	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-577%22	https://getbootstrap.com/docs/4.3/examples/cover/cover.css	getbootstrap.com/docs/4.3/examples/cover/cover.css	(from https://getbootstrap.com/docs/4.3/examples/cover/)
16:47:36	1632/1632	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-660%22	https://getbootstrap.com/docs/4.3/examples/carousel/carousel.css	getbootstrap.com/docs/4.3/examples/carousel/carousel.css	(from https://getbootstrap.com/docs/4.3/examples/carousel/)
16:47:37	1920/1920	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-780%22	https://getbootstrap.com/docs/4.3/examples/blog/blog.css	getbootstrap.com/docs/4.3/examples/blog/blog.css	(from https://getbootstrap.com/docs/4.3/examples/blog/)
16:47:38	1731/1731	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-6c3%22	https://getbootstrap.com/docs/4.3/examples/dashboard/dashboard.css	getbootstrap.com/docs/4.3/examples/dashboard/dashboard.css	(from https://getbootstrap.com/docs/4.3/examples/dashboard/)
16:47:39	953/953	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-3b9%22	https://getbootstrap.com/docs/4.3/examples/dashboard/dashboard.js	getbootstrap.com/docs/4.3/examples/dashboard/dashboard.js	(from https://getbootstrap.com/docs/4.3/examples/dashboard/)
16:47:40	767/767	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-2ff%22	https://getbootstrap.com/docs/4.3/examples/sign-in/signin.css	getbootstrap.com/docs/4.3/examples/sign-in/signin.css	(from https://getbootstrap.com/docs/4.3/examples/sign-in/)
16:47:41	242/242	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-f2%22	https://getbootstrap.com/docs/4.3/examples/sticky-footer/sticky-footer.css	getbootstrap.com/docs/4.3/examples/sticky-footer/sticky-footer.css	(from https://getbootstrap.com/docs/4.3/examples/sticky-footer/)
16:47:41	318/318	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-13e%22	https://getbootstrap.com/docs/4.3/examples/sticky-footer-navbar/sticky-footer-navbar.css	getbootstrap.com/docs/4.3/examples/sticky-footer-navbar/sticky-footer-navbar.css	(from https://getbootstrap.com/docs/4.3/examples/sticky-footer-navbar/)
16:47:43	98/98	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-62%22	https://getbootstrap.com/docs/4.3/examples/starter-template/starter-template.css	getbootstrap.com/docs/4.3/examples/starter-template/starter-template.css	(from https://getbootstrap.com/docs/4.3/examples/starter-template/)
16:47:44	153/153	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-99%22	https://getbootstrap.com/docs/4.3/examples/grid/grid.css	getbootstrap.com/docs/4.3/examples/grid/grid.css	(from https://getbootstrap.com/docs/4.3/examples/grid/)
16:47:44	107/107	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-6b%22	https://getbootstrap.com/docs/4.3/examples/jumbotron/jumbotron.css	getbootstrap.com/docs/4.3/examples/jumbotron/jumbotron.css	(from https://getbootstrap.com/docs/4.3/examples/jumbotron/)
16:47:46	69/69	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-45%22	https://getbootstrap.com/docs/4.3/examples/navbars/navbar.css	getbootstrap.com/docs/4.3/examples/navbars/navbar.css	(from https://getbootstrap.com/docs/4.3/examples/navbars/)
16:47:47	67/67	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-43%22	https://getbootstrap.com/docs/4.3/examples/navbar-static/navbar-top.css	getbootstrap.com/docs/4.3/examples/navbar-static/navbar-top.css	(from https://getbootstrap.com/docs/4.3/examples/navbar-static/)
16:47:48	87/87	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-57%22	https://getbootstrap.com/docs/4.3/examples/navbar-fixed/navbar-top-fixed.css	getbootstrap.com/docs/4.3/examples/navbar-fixed/navbar-top-fixed.css	(from https://getbootstrap.com/docs/4.3/examples/navbar-fixed/)
16:47:49	1946/1946	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-79a%22	https://getbootstrap.com/docs/4.3/examples/floating-labels/floating-labels.css	getbootstrap.com/docs/4.3/examples/floating-labels/floating-labels.css	(from https://getbootstrap.com/docs/4.3/examples/floating-labels/)
16:47:50	1604/1604	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-644%22	https://getbootstrap.com/docs/4.3/examples/offcanvas/offcanvas.css	getbootstrap.com/docs/4.3/examples/offcanvas/offcanvas.css	(from https://getbootstrap.com/docs/4.3/examples/offcanvas/)
16:47:51	148/148	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-94%22	https://getbootstrap.com/docs/4.3/examples/offcanvas/offcanvas.js	getbootstrap.com/docs/4.3/examples/offcanvas/offcanvas.js	(from https://getbootstrap.com/docs/4.3/examples/offcanvas/)
16:47:52	153182/153182	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-2565e%22	https://getbootstrap.com/docs/4.2/dist/css/bootstrap.min.css	getbootstrap.com/docs/4.2/dist/css/bootstrap.min.css	(from https://getbootstrap.com/docs/4.2/getting-started/introduction/)
16:47:53	21646/21646	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-548e%22	https://getbootstrap.com/docs/4.2/assets/css/docs.min.css	getbootstrap.com/docs/4.2/assets/css/docs.min.css	(from https://getbootstrap.com/docs/4.2/getting-started/introduction/)
16:47:53	1738/1738	---M--	200	added ('OK')	image/png	etag:%225d89e14d-6ca%22	https://getbootstrap.com/docs/4.2/assets/img/favicons/apple-touch-icon.png	getbootstrap.com/docs/4.2/assets/img/favicons/apple-touch-icon.png	(from https://getbootstrap.com/docs/4.2/getting-started/introduction/)
16:47:54	491/491	---M--	200	added ('OK')	image/png	etag:%225d89e14d-1eb%22	https://getbootstrap.com/docs/4.2/assets/img/favicons/favicon-32x32.png	getbootstrap.com/docs/4.2/assets/img/favicons/favicon-32x32.png	(from https://getbootstrap.com/docs/4.2/getting-started/introduction/)
